term,raw_count_domain,tf,df_wikipedia,idf,tfidf_score,in_wikipedia,below_min_df,domain_score
water,4,2.386294,355259,3.892424,9.288469,true,false,10
pomp,1,1.0,1762,9.198257,9.198257,true,false,10
ndo,70,5.248495,95,12.108681,63.552353,true,false,0
hydr,37,4.610918,18,13.72859,63.301401,true,false,0
serveral,26,4.258097,8,14.475804,61.639372,true,false,0
lenght,12,3.484907,1,15.979882,55.688396,true,true,0
fotobestand,10,3.302585,0,16.673029,55.064097,false,false,0
enviremental,10,3.302585,0,16.673029,55.064097,false,false,0
enviromental,11,3.397895,1,15.979882,54.297965,true,true,0
aprox,12,3.484907,2,15.574417,54.275388,true,true,0
ignit,14,3.639057,5,14.881269,54.153793,true,false,0
dimentional,13,3.564949,7,14.593587,52.0254,true,false,0
aera,34,4.526361,283,11.024055,49.898846,true,false,0
dimensial,7,2.94591,1,15.979882,47.075296,true,true,0
deliverd,8,3.079442,5,14.881269,45.825999,true,false,0
visuel,14,3.639057,60,12.562155,45.714402,true,false,0
guid,21,4.044522,215,11.29775,45.694005,true,false,0
inpection,5,2.609438,0,16.673029,43.507234,false,false,0
syst,19,3.944439,382,10.724994,42.304084,true,false,0
exciterboxe,4,2.386294,0,16.673029,39.786755,false,false,0
rubbe,4,2.386294,2,15.574417,37.165143,true,true,0
suply,4,2.386294,3,15.286735,36.478648,true,true,0
situ,34,4.526361,7058,7.81097,35.355267,true,false,0
ecxiter,3,2.098612,0,16.673029,34.990223,false,false,0
mentiod,3,2.098612,0,16.673029,34.990223,false,false,0
cracke,4,2.386294,8,14.475804,34.54353,true,false,0
cracket,3,2.098612,2,15.574417,32.684662,true,true,0
excit,3,2.098612,2,15.574417,32.684662,true,true,0
gla,8,3.079442,498,10.460423,32.212261,true,false,0
sytem,3,2.098612,3,15.286735,32.080929,true,true,0
bestand,5,2.609438,80,12.27858,32.040191,true,false,0
clk,6,2.791759,189,11.426005,31.898657,true,false,0
unkn,3,2.098612,5,14.881269,31.230015,true,false,0
sheeth,3,2.098612,6,14.727119,30.906512,true,false,0
foto,8,3.079442,1044,9.721257,29.936042,true,false,0
unj,3,2.098612,15,13.90044,29.171635,true,false,0
photofolder,2,1.693147,0,16.673029,28.229892,false,false,0
elongatad,2,1.693147,0,16.673029,28.229892,false,false,0
thanone,2,1.693147,0,16.673029,28.229892,false,false,0
flowt,2,1.693147,0,16.673029,28.229892,false,false,0
circumcential,2,1.693147,0,16.673029,28.229892,false,false,0
tiprub,2,1.693147,0,16.673029,28.229892,false,false,0
blendrepair,2,1.693147,0,16.673029,28.229892,false,false,0
withamm,2,1.693147,0,16.673029,28.229892,false,false,0
shielden,2,1.693147,0,16.673029,28.229892,false,false,0
retificatie,2,1.693147,0,16.673029,28.229892,false,false,0
bleedcontrole,2,1.693147,0,16.673029,28.229892,false,false,0
lptacc,2,1.693147,1,15.979882,27.056292,true,true,0
complition,2,1.693147,2,15.574417,26.36978,true,true,0
residu,2,1.693147,2,15.574417,26.36978,true,true,0
visable,2,1.693147,2,15.574417,26.36978,true,true,0
blad,4,2.386294,331,10.867894,25.933994,true,false,0
suface,2,1.693147,3,15.286735,25.882691,true,true,0
limiet,2,1.693147,3,15.286735,25.882691,true,true,0
contr,3,2.098612,87,12.195692,25.594029,true,false,0
exchang,2,1.693147,4,15.063591,25.504877,true,true,0
foundin,2,1.693147,4,15.063591,25.504877,true,true,0
outher,2,1.693147,5,14.881269,25.196179,true,false,0
bumber,2,1.693147,5,14.881269,25.196179,true,false,0
thead,2,1.693147,5,14.881269,25.196179,true,false,0
lpy,2,1.693147,6,14.727119,24.93518,true,false,0
inspectie,2,1.693147,8,14.475804,24.509667,true,false,0
spletter,2,1.693147,10,14.275134,24.169902,true,false,0
sfcm,2,1.693147,10,14.275134,24.169902,true,false,0
schield,2,1.693147,12,14.10808,23.887055,true,false,0
demper,2,1.693147,12,14.10808,23.887055,true,false,0
gereral,2,1.693147,12,14.10808,23.887055,true,false,0
strud,2,1.693147,14,13.964979,23.644764,true,false,0
flage,2,1.693147,15,13.90044,23.535491,true,false,0
hight,3,2.098612,249,11.151568,23.402818,true,false,0
foo,5,2.609438,3496,8.513368,22.215106,true,false,0
electr,2,1.693147,36,13.062111,22.116076,true,false,0
unna,3,2.098612,462,10.535302,22.109514,true,false,0
boxen,2,1.693147,60,12.562155,21.269577,true,false,0
mising,2,1.693147,86,12.207121,20.668452,true,false,0
tru,3,2.098612,1169,9.60827,20.164033,true,false,0
losse,2,1.693147,118,11.893905,20.138132,true,false,0
paly,2,1.693147,130,11.797832,19.975465,true,false,0
smal,2,1.693147,133,11.775189,19.937128,true,false,0
app,7,2.94591,21014,6.720037,19.796626,true,false,0
missin,2,1.693147,147,11.675817,19.768876,true,false,0
bld,2,1.693147,172,11.519737,19.504611,true,false,0
unknown,22,4.091042,174038,4.605994,18.843318,true,false,0
xxx,3,2.098612,3858,8.414866,17.65954,true,false,0
mis,3,2.098612,5518,8.057077,16.908681,true,false,0
doesn,7,2.94591,57349,5.716101,16.839119,true,false,0
leadingo,1,1.0,0,16.673029,16.673029,false,false,0
sealfrom,1,1.0,0,16.673029,16.673029,false,false,0
nosegill,1,1.0,0,16.673029,16.673029,false,false,0
strust,1,1.0,0,16.673029,16.673029,false,false,0
cocing,1,1.0,0,16.673029,16.673029,false,false,0
mispositionering,1,1.0,0,16.673029,16.673029,false,false,0
tupical,1,1.0,0,16.673029,16.673029,false,false,0
delution,1,1.0,0,16.673029,16.673029,false,false,0
piesce,1,1.0,0,16.673029,16.673029,false,false,0
severanl,1,1.0,0,16.673029,16.673029,false,false,0
fffh,1,1.0,0,16.673029,16.673029,false,false,0
clockmissing,1,1.0,0,16.673029,16.673029,false,false,0
damperner,1,1.0,0,16.673029,16.673029,false,false,0
vlve,1,1.0,0,16.673029,16.673029,false,false,0
becw,1,1.0,0,16.673029,16.673029,false,false,0
samenozzle,1,1.0,0,16.673029,16.673029,false,false,0
agbdampener,1,1.0,0,16.673029,16.673029,false,false,0
unkd,1,1.0,0,16.673029,16.673029,false,false,0
trfx,1,1.0,0,16.673029,16.673029,false,false,0
fingding,1,1.0,0,16.673029,16.673029,false,false,0
bladeshave,1,1.0,0,16.673029,16.673029,false,false,0
goutching,1,1.0,0,16.673029,16.673029,false,false,0
idgoil,1,1.0,0,16.673029,16.673029,false,false,0
unnef,1,1.0,0,16.673029,16.673029,false,false,0
hudr,1,1.0,0,16.673029,16.673029,false,false,0
signsof,1,1.0,0,16.673029,16.673029,false,false,0
findinglpc,1,1.0,0,16.673029,16.673029,false,false,0
inamm,1,1.0,0,16.673029,16.673029,false,false,0
limitacc,1,1.0,0,16.673029,16.673029,false,false,0
gemetem,1,1.0,0,16.673029,16.673029,false,false,0
scavence,1,1.0,0,16.673029,16.673029,false,false,0
detecor,1,1.0,0,16.673029,16.673029,false,false,0
cheack,1,1.0,0,16.673029,16.673029,false,false,0
oilm,1,1.0,0,16.673029,16.673029,false,false,0
torqe,1,1.0,0,16.673029,16.673029,false,false,0
housimg,1,1.0,0,16.673029,16.673029,false,false,0
noresm,1,1.0,0,16.673029,16.673029,false,false,0
bladeswith,1,1.0,0,16.673029,16.673029,false,false,0
itemg,1,1.0,0,16.673029,16.673029,false,false,0
foundseveral,1,1.0,0,16.673029,16.673029,false,false,0
nozzleste,1,1.0,0,16.673029,16.673029,false,false,0
chapther,1,1.0,0,16.673029,16.673029,false,false,0
fromengine,1,1.0,0,16.673029,16.673029,false,false,0
lokwire,1,1.0,0,16.673029,16.673029,false,false,0
leadf,1,1.0,0,16.673029,16.673029,false,false,0
damagedo,1,1.0,0,16.673029,16.673029,false,false,0
s,1,1.0,0,16.673029,16.673029,false,false,0
prjct,1,1.0,0,16.673029,16.673029,false,false,0
unjg,1,1.0,0,16.673029,16.673029,false,false,0
schourd,1,1.0,0,16.673029,16.673029,false,false,0
inginition,1,1.0,0,16.673029,16.673029,false,false,0
maount,1,1.0,0,16.673029,16.673029,false,false,0
bootom,1,1.0,0,16.673029,16.673029,false,false,0
inspecction,1,1.0,0,16.673029,16.673029,false,false,0
inspexction,1,1.0,0,16.673029,16.673029,false,false,0
harnee,1,1.0,0,16.673029,16.673029,false,false,0
cunsult,1,1.0,0,16.673029,16.673029,false,false,0
areless,1,1.0,0,16.673029,16.673029,false,false,0
systeminsp,1,1.0,0,16.673029,16.673029,false,false,0
ngrtm,1,1.0,0,16.673029,16.673029,false,false,0
forengine,1,1.0,0,16.673029,16.673029,false,false,0
geconformeerd,1,1.0,0,16.673029,16.673029,false,false,0
sevaral,1,1.0,0,16.673029,16.673029,false,false,0
mamifold,1,1.0,0,16.673029,16.673029,false,false,0
connecotrs,1,1.0,0,16.673029,16.673029,false,false,0
iginitor,1,1.0,0,16.673029,16.673029,false,false,0
restrictioniaw,1,1.0,0,16.673029,16.673029,false,false,0
intrsection,1,1.0,0,16.673029,16.673029,false,false,0
inulation,1,1.0,0,16.673029,16.673029,false,false,0
nozlle,1,1.0,0,16.673029,16.673029,false,false,0
thisthere,1,1.0,0,16.673029,16.673029,false,false,0
materialo,1,1.0,0,16.673029,16.673029,false,false,0
materila,1,1.0,0,16.673029,16.673029,false,false,0
numner,1,1.0,0,16.673029,16.673029,false,false,0
mountshave,1,1.0,0,16.673029,16.673029,false,false,0
arbox,1,1.0,0,16.673029,16.673029,false,false,0
dirtyon,1,1.0,0,16.673029,16.673029,false,false,0
damague,1,1.0,0,16.673029,16.673029,false,false,0
extiter,1,1.0,0,16.673029,16.673029,false,false,0
madealso,1,1.0,0,16.673029,16.673029,false,false,0
repairalreacy,1,1.0,0,16.673029,16.673029,false,false,0
vonvex,1,1.0,0,16.673029,16.673029,false,false,0
plpt,1,1.0,0,16.673029,16.673029,false,false,0
dimensios,1,1.0,0,16.673029,16.673029,false,false,0
subta,1,1.0,0,16.673029,16.673029,false,false,0
cokimg,1,1.0,0,16.673029,16.673029,false,false,0
treahd,1,1.0,0,16.673029,16.673029,false,false,0
arounfd,1,1.0,0,16.673029,16.673029,false,false,0
clambs,1,1.0,0,16.673029,16.673029,false,false,0
turnbucle,1,1.0,0,16.673029,16.673029,false,false,0
unjl,1,1.0,0,16.673029,16.673029,false,false,0
vissual,1,1.0,0,16.673029,16.673029,false,false,0
inpscetion,1,1.0,0,16.673029,16.673029,false,false,0
unjtm,1,1.0,0,16.673029,16.673029,false,false,0
pinpalw,1,1.0,0,16.673029,16.673029,false,false,0
fff,2,1.693147,1014,9.750385,16.508837,true,false,0
repaird,1,1.0,1,15.979882,15.979882,true,true,0
padss,1,1.0,1,15.979882,15.979882,true,true,0
piecesa,1,1.0,1,15.979882,15.979882,true,true,0
fromle,1,1.0,1,15.979882,15.979882,true,true,0
depht,1,1.0,1,15.979882,15.979882,true,true,0
dimb,1,1.0,1,15.979882,15.979882,true,true,0
foundon,1,1.0,1,15.979882,15.979882,true,true,0
shealt,1,1.0,1,15.979882,15.979882,true,true,0
grtg,1,1.0,1,15.979882,15.979882,true,true,0
unjh,1,1.0,1,15.979882,15.979882,true,true,0
xdent,1,1.0,1,15.979882,15.979882,true,true,0
frnt,1,1.0,1,15.979882,15.979882,true,true,0
worrn,1,1.0,1,15.979882,15.979882,true,true,0
unlb,1,1.0,1,15.979882,15.979882,true,true,0
unnen,1,1.0,1,15.979882,15.979882,true,true,0
ingiter,1,1.0,1,15.979882,15.979882,true,true,0
lnote,1,1.0,1,15.979882,15.979882,true,true,0
paintis,1,1.0,1,15.979882,15.979882,true,true,0
agbp,1,1.0,1,15.979882,15.979882,true,true,0
winor,1,1.0,1,15.979882,15.979882,true,true,0
fwla,1,1.0,1,15.979882,15.979882,true,true,0
hasre,1,1.0,1,15.979882,15.979882,true,true,0
dpth,1,1.0,1,15.979882,15.979882,true,true,0
spectical,1,1.0,2,15.574417,15.574417,true,true,0
fedac,1,1.0,2,15.574417,15.574417,true,true,0
sencor,1,1.0,2,15.574417,15.574417,true,true,0
mudule,1,1.0,2,15.574417,15.574417,true,true,0
throuh,1,1.0,2,15.574417,15.574417,true,true,0
bracked,1,1.0,2,15.574417,15.574417,true,true,0
impct,1,1.0,2,15.574417,15.574417,true,true,0
markso,1,1.0,2,15.574417,15.574417,true,true,0
mounto,1,1.0,2,15.574417,15.574417,true,true,0
valce,1,1.0,2,15.574417,15.574417,true,true,0
visial,1,1.0,2,15.574417,15.574417,true,true,0
bol,2,1.693147,2027,9.058224,15.336906,true,false,0
loo,2,1.693147,2043,9.050365,15.3236,true,false,0
condiction,1,1.0,3,15.286735,15.286735,true,true,0
covex,1,1.0,3,15.286735,15.286735,true,true,0
egde,1,1.0,3,15.286735,15.286735,true,true,0
clok,1,1.0,3,15.286735,15.286735,true,true,0
lengt,1,1.0,3,15.286735,15.286735,true,true,0
onother,1,1.0,3,15.286735,15.286735,true,true,0
electic,1,1.0,3,15.286735,15.286735,true,true,0
gerneral,1,1.0,3,15.286735,15.286735,true,true,0
waarschijnlijk,1,1.0,3,15.286735,15.286735,true,true,0
tubre,1,1.0,3,15.286735,15.286735,true,true,0
sealt,1,1.0,3,15.286735,15.286735,true,true,0
distace,1,1.0,3,15.286735,15.286735,true,true,0
aac,2,1.693147,2177,8.986867,15.216088,true,false,0
sufferd,1,1.0,4,15.063591,15.063591,true,true,0
blde,1,1.0,4,15.063591,15.063591,true,true,0
picure,1,1.0,4,15.063591,15.063591,true,true,0
linit,1,1.0,4,15.063591,15.063591,true,true,0
valv,1,1.0,4,15.063591,15.063591,true,true,0
uitgevoerd,1,1.0,4,15.063591,15.063591,true,true,0
eair,1,1.0,4,15.063591,15.063591,true,true,0
smaal,1,1.0,5,14.881269,14.881269,true,false,0
sfmc,1,1.0,5,14.881269,14.881269,true,false,0
wellis,1,1.0,5,14.881269,14.881269,true,false,0
ount,1,1.0,5,14.881269,14.881269,true,false,0
rivit,1,1.0,5,14.881269,14.881269,true,false,0
shoud,1,1.0,5,14.881269,14.881269,true,false,0
gol,2,1.693147,2694,8.773875,14.855462,true,false,0
panl,1,1.0,6,14.727119,14.727119,true,false,0
wign,1,1.0,6,14.727119,14.727119,true,false,0
suppy,1,1.0,6,14.727119,14.727119,true,false,0
lwj,1,1.0,6,14.727119,14.727119,true,false,0
deveral,1,1.0,6,14.727119,14.727119,true,false,0
eand,1,1.0,7,14.593587,14.593587,true,false,0
axiak,1,1.0,8,14.475804,14.475804,true,false,0
andb,1,1.0,8,14.475804,14.475804,true,false,0
idisk,1,1.0,8,14.475804,14.475804,true,false,0
mentio,1,1.0,9,14.370444,14.370444,true,false,0
regul,1,1.0,9,14.370444,14.370444,true,false,0
cnote,1,1.0,9,14.370444,14.370444,true,false,0
llp,2,1.693147,4291,8.308521,14.067549,true,false,0
bal,2,1.693147,4804,8.195617,13.876385,true,false,0
airr,1,1.0,16,13.839816,13.839816,true,false,0
lyg,1,1.0,17,13.782657,13.782657,true,false,0
permi,1,1.0,19,13.677297,13.677297,true,false,0
omdat,1,1.0,19,13.677297,13.677297,true,false,0
bothin,1,1.0,21,13.581986,13.581986,true,false,0
eith,1,1.0,24,13.454153,13.454153,true,false,0
enj,1,1.0,25,13.414932,13.414932,true,false,0
aand,1,1.0,27,13.340824,13.340824,true,false,0
wuth,1,1.0,29,13.271832,13.271832,true,false,0
unke,1,1.0,29,13.271832,13.271832,true,false,0
compl,1,1.0,30,13.239042,13.239042,true,false,0
erea,1,1.0,30,13.239042,13.239042,true,false,0
lfu,1,1.0,32,13.176521,13.176521,true,false,0
ogf,1,1.0,36,13.062111,13.062111,true,false,0
lht,1,1.0,37,13.035443,13.035443,true,false,0
uter,1,1.0,41,12.935359,12.935359,true,false,0
foor,1,1.0,43,12.888839,12.888839,true,false,0
mior,1,1.0,45,12.844388,12.844388,true,false,0
acce,1,1.0,50,12.741203,12.741203,true,false,0
seath,1,1.0,54,12.665696,12.665696,true,false,0
areo,1,1.0,54,12.665696,12.665696,true,false,0
achor,1,1.0,58,12.595491,12.595491,true,false,0
sleath,1,1.0,63,12.514146,12.514146,true,false,0
brais,1,1.0,67,12.453521,12.453521,true,false,0
omn,1,1.0,73,12.368964,12.368964,true,false,0
rosan,1,1.0,80,12.27858,12.27858,true,false,0
sence,1,1.0,87,12.195692,12.195692,true,false,0
deze,1,1.0,89,12.173219,12.173219,true,false,0
lowe,2,1.693147,13534,7.159995,12.122925,true,false,0
waer,1,1.0,94,12.119152,12.119152,true,false,0
ligt,1,1.0,94,12.119152,12.119152,true,false,0
inon,1,1.0,111,11.95453,11.95453,true,false,0
wordt,1,1.0,119,11.885537,11.885537,true,false,0
eoo,1,1.0,120,11.877238,11.877238,true,false,0
oad,1,1.0,128,11.813216,11.813216,true,false,0
onf,1,1.0,134,11.767754,11.767754,true,false,0
heeft,1,1.0,135,11.760374,11.760374,true,false,0
meed,1,1.0,136,11.753048,11.753048,true,false,0
mout,1,1.0,143,11.703216,11.703216,true,false,0
faul,1,1.0,145,11.689422,11.689422,true,false,0
scv,1,1.0,156,11.616783,11.616783,true,false,0
deth,1,1.0,164,11.567083,11.567083,true,false,0
dpw,1,1.0,177,11.491245,11.491245,true,false,0
cvv,1,1.0,178,11.485643,11.485643,true,false,0
lugh,1,1.0,193,11.405171,11.405171,true,false,0
abh,1,1.0,193,11.405171,11.405171,true,false,0
napp,1,1.0,218,11.283957,11.283957,true,false,0
unl,1,1.0,224,11.256928,11.256928,true,false,0
fef,1,1.0,241,11.184091,11.184091,true,false,0
gole,1,1.0,241,11.184091,11.184091,true,false,0
fron,1,1.0,249,11.151568,11.151568,true,false,0
mfp,1,1.0,266,11.08578,11.08578,true,false,0
mutch,1,1.0,282,11.027582,11.027582,true,false,0
bothe,1,1.0,285,11.017037,11.017037,true,false,0
sicht,1,1.0,290,10.999706,10.999706,true,false,0
ghb,1,1.0,319,10.904708,10.904708,true,false,0
geen,1,1.0,327,10.880015,10.880015,true,false,0
wich,1,1.0,339,10.844083,10.844083,true,false,0
hane,1,1.0,373,10.748773,10.748773,true,false,0
sth,1,1.0,389,10.706882,10.706882,true,false,0
onder,1,1.0,416,10.639943,10.639943,true,false,0
hasa,1,1.0,434,10.597683,10.597683,true,false,0
sev,1,1.0,456,10.548346,10.548346,true,false,0
cust,1,1.0,462,10.535302,10.535302,true,false,0
ther,1,1.0,481,10.495085,10.495085,true,false,0
shiel,1,1.0,510,10.436659,10.436659,true,false,0
senor,1,1.0,523,10.411537,10.411537,true,false,0
alem,1,1.0,551,10.359481,10.359481,true,false,0
beaty,1,1.0,581,10.306558,10.306558,true,false,0
lik,1,1.0,585,10.299709,10.299709,true,false,0
padi,1,1.0,670,10.16426,10.16426,true,false,0
rubi,1,1.0,693,10.130557,10.130557,true,false,0
inti,1,1.0,693,10.130557,10.130557,true,false,0
staat,1,1.0,733,10.07452,10.07452,true,false,0
hase,1,1.0,748,10.05429,10.05429,true,false,0
bij,1,1.0,873,9.899949,9.899949,true,false,0
haro,1,1.0,1207,9.576308,9.576308,true,false,0
lar,1,1.0,1279,9.518414,9.518414,true,false,0
thad,1,1.0,1691,9.239362,9.239362,true,false,0
wil,1,1.0,3066,8.644574,8.644574,true,false,0
stag,1,1.0,3231,8.592172,8.592172,true,false,0
new,16,3.772589,1819374,2.259025,8.522373,true,false,0
way,4,2.386294,499808,3.551048,8.473845,true,false,0
liter,1,1.0,3835,8.420843,8.420843,true,false,0
middle,3,2.098612,316315,4.008532,8.412354,true,false,0
lyn,1,1.0,4271,8.313192,8.313192,true,false,0
som,1,1.0,4303,8.305729,8.305729,true,false,0
lange,1,1.0,7580,7.739629,7.739629,true,false,0
por,1,1.0,10170,7.445733,7.445733,true,false,0
lea,1,1.0,10353,7.427901,7.427901,true,false,0
aren,1,1.0,11149,7.353834,7.353834,true,false,0
aug,1,1.0,12033,7.277538,7.277538,true,false,0
ec,1,1.0,13860,7.136194,7.136194,true,false,0
sol,1,1.0,14452,7.094372,7.094372,true,false,0
lok,1,1.0,14958,7.05996,7.05996,true,false,0
din,1,1.0,15811,7.004504,7.004504,true,false,0
afl,1,1.0,17113,6.925377,6.925377,true,false,0
dec,1,1.0,19073,6.816947,6.816947,true,false,0
min,1,1.0,24512,6.56607,6.56607,true,false,0
ann,1,1.0,71801,5.491361,5.491361,true,false,0
jan,1,1.0,76601,5.42665,5.42665,true,false,0
didn,1,1.0,86075,5.310043,5.310043,true,false,0
evening,1,1.0,93060,5.232018,5.232018,true,false,0
eye,1,1.0,94109,5.220809,5.220809,true,false,0
der,1,1.0,98308,5.177158,5.177158,true,false,0
blood,1,1.0,105624,5.105379,5.105379,true,false,0
yellow,1,1.0,112989,5.037974,5.037974,true,false,0
pro,1,1.0,134154,4.866278,4.866278,true,false,0
al,1,1.0,207245,4.431367,4.431367,true,false,0
sent,1,1.0,261589,4.198495,4.198495,true,false,0
year,2,1.693147,1506772,2.447548,4.144059,true,false,0
sea,1,1.0,282485,4.121645,4.121645,true,false,0
hall,1,1.0,321137,3.993403,3.993403,true,false,0
round,1,1.0,333012,3.957092,3.957092,true,false,0
an,1,1.0,3314453,1.659225,1.659225,true,false,0
