term,raw_count_domain,tf,df_wikipedia,idf,tfidf_score,in_wikipedia,below_min_df,domain_score
non,41,4.713572,516150,3.518874,16.586467,true,false,20
number,74,5.304065,782145,3.103232,16.459746,true,false,20
pound,4,2.386294,18214,6.863028,16.377205,true,false,20
big,17,3.833213,255671,4.221378,16.181443,true,false,20
inside,12,3.484907,178408,4.581195,15.965037,true,false,20
black,25,4.218876,425766,3.711381,15.657857,true,false,20
shortest,3,2.098612,10421,7.421355,15.574546,true,false,20
throuh,1,1.0,2,15.574417,15.574417,true,true,20
waarschijnlijk,1,1.0,3,15.286735,15.286735,true,true,20
accross,1,1.0,3,15.286735,15.286735,true,true,20
linit,1,1.0,4,15.063591,15.063591,true,true,20
suppy,1,1.0,6,14.727119,14.727119,true,false,20
deveral,1,1.0,6,14.727119,14.727119,true,false,20
long,34,4.526361,708478,3.202153,14.4941,true,false,20
continue,8,3.079442,170643,4.625694,14.244555,true,false,20
show,17,3.833213,436049,3.687517,14.135038,true,false,20
place,39,4.663562,858617,3.009949,14.037085,true,false,20
eachother,1,1.0,14,13.964979,13.964979,true,false,20
date,10,3.302585,257330,4.21491,13.9201,true,false,20
info,3,2.098612,23437,6.610915,13.873747,true,false,20
unknow,1,1.0,18,13.72859,13.72859,true,false,20
lose,4,2.386294,61374,5.648271,13.478437,true,false,20
old,19,3.944439,618298,3.338301,13.167726,true,false,20
white,13,3.564949,479017,3.593535,12.810772,true,false,20
unable,5,2.609438,129194,4.903951,12.796555,true,false,20
little,10,3.302585,370938,3.849236,12.712429,true,false,20
good,9,3.197225,359882,3.879495,12.403616,true,false,20
previous,8,3.079442,315659,4.010608,12.350433,true,false,20
breading,1,1.0,126,11.828842,11.828842,true,false,20
heather,2,1.693147,16526,6.960278,11.784775,true,false,20
severall,1,1.0,135,11.760374,11.760374,true,false,20
month,5,2.609438,229679,4.328587,11.295178,true,false,20
half,7,2.94591,399992,3.773827,11.117354,true,false,20
madding,1,1.0,269,11.074607,11.074607,true,false,20
bothe,1,1.0,285,11.017037,11.017037,true,false,20
cust,1,1.0,462,10.535302,10.535302,true,false,20
brown,4,2.386294,215947,4.390236,10.476395,true,false,20
blue,4,2.386294,216894,4.38586,10.465954,true,false,20
danger,2,1.693147,45853,5.939811,10.056975,true,false,20
mail,2,1.693147,49386,5.865586,9.931301,true,false,20
advice,2,1.693147,58243,5.700633,9.65201,true,false,20
sigh,1,1.0,1278,9.519195,9.519195,true,false,20
use,6,2.791759,612060,3.348442,9.348044,true,false,20
water,4,2.386294,355259,3.892424,9.288469,true,false,20
pomp,1,1.0,1762,9.198257,9.198257,true,false,20
great,5,2.609438,536592,3.480034,9.080932,true,false,20
folder,1,1.0,2310,8.927593,8.927593,true,false,20
factory,2,1.693147,89699,5.268803,8.920859,true,false,20
order,5,2.609438,579160,3.403693,8.881726,true,false,20
staggering,1,1.0,2494,8.850985,8.850985,true,false,20
start,3,2.098612,268059,4.174063,8.759739,true,false,20
new,16,3.772589,1819374,2.259025,8.522373,true,false,20
way,4,2.386294,499808,3.551048,8.473845,true,false,20
middle,3,2.098612,316315,4.008532,8.412354,true,false,20
amount,2,1.693147,129239,4.903602,8.302521,true,false,20
look,2,1.693147,133178,4.87358,8.251687,true,false,20
difficult,2,1.693147,141547,4.812635,8.148499,true,false,20
rave,1,1.0,6924,7.830136,7.830136,true,false,20
thorn,1,1.0,6959,7.825094,7.825094,true,false,20
ware,1,1.0,9992,7.463389,7.463389,true,false,20
duel,1,1.0,12854,7.211541,7.211541,true,false,20
bust,1,1.0,12857,7.211307,7.211307,true,false,20
facial,1,1.0,13537,7.159773,7.159773,true,false,20
pour,1,1.0,19475,6.796091,6.796091,true,false,20
terrible,1,1.0,20151,6.76197,6.76197,true,false,20
stuff,1,1.0,20209,6.759096,6.759096,true,false,20
underneath,1,1.0,21781,6.68419,6.68419,true,false,20
rap,1,1.0,24306,6.574509,6.574509,true,false,20
mistake,1,1.0,25266,6.535774,6.535774,true,false,20
tiny,1,1.0,30100,6.360715,6.360715,true,false,20
obvious,1,1.0,30678,6.341695,6.341695,true,false,20
hat,1,1.0,41130,6.048512,6.048512,true,false,20
lie,1,1.0,43562,5.991065,5.991065,true,false,20
pain,1,1.0,45358,5.950665,5.950665,true,false,20
ask,1,1.0,46782,5.919754,5.919754,true,false,20
near,2,1.693147,552359,3.451074,5.843176,true,false,20
grey,1,1.0,69697,5.521102,5.521102,true,false,20
thing,1,1.0,78031,5.408155,5.408155,true,false,20
orange,1,1.0,81430,5.365518,5.365518,true,false,20
day,2,1.693147,733118,3.167966,5.363832,true,false,20
evening,1,1.0,93060,5.232018,5.232018,true,false,20
blood,1,1.0,105624,5.105379,5.105379,true,false,20
looking,1,1.0,110939,5.056284,5.056284,true,false,20
yellow,1,1.0,112989,5.037974,5.037974,true,false,20
begin,1,1.0,113900,5.029944,5.029944,true,false,20
situation,1,1.0,119922,4.978424,4.978424,true,false,20
paper,1,1.0,130190,4.896271,4.896271,true,false,20
likely,1,1.0,157581,4.705328,4.705328,true,false,20
van,1,1.0,158647,4.698586,4.698586,true,false,20
movie,1,1.0,162828,4.672573,4.672573,true,false,20
prize,1,1.0,171326,4.6217,4.6217,true,false,20
sport,1,1.0,185149,4.544107,4.544107,true,false,20
sent,1,1.0,261589,4.198495,4.198495,true,false,20
year,2,1.693147,1506772,2.447548,4.144059,true,false,20
international,1,1.0,816428,3.060334,3.060334,true,false,20
name,1,1.0,949164,2.909691,2.909691,true,false,20
well,1,1.0,1066766,2.792886,2.792886,true,false,20
an,1,1.0,3314453,1.659225,1.659225,true,false,20
ndo,70,5.248495,95,12.108681,63.552353,true,false,15
fotobestand,10,3.302585,0,16.673029,55.064097,false,false,15
aera,34,4.526361,283,11.024055,49.898846,true,false,15
sheat,16,3.772589,68,12.438922,46.926938,true,false,15
guid,21,4.044522,215,11.29775,45.694005,true,false,15
rubbe,4,2.386294,2,15.574417,37.165143,true,true,15
cracket,3,2.098612,2,15.574417,32.684662,true,true,15
bestand,5,2.609438,80,12.27858,32.040191,true,false,15
clk,6,2.791759,189,11.426005,31.898657,true,false,15
unkn,3,2.098612,5,14.881269,31.230015,true,false,15
etop,3,2.098612,6,14.727119,30.906512,true,false,15
foto,8,3.079442,1044,9.721257,29.936042,true,false,15
sterderduct,2,1.693147,0,16.673029,28.229892,false,false,15
devation,2,1.693147,0,16.673029,28.229892,false,false,15
eadge,2,1.693147,0,16.673029,28.229892,false,false,15
dirthy,2,1.693147,0,16.673029,28.229892,false,false,15
serverall,2,1.693147,0,16.673029,28.229892,false,false,15
imact,2,1.693147,0,16.673029,28.229892,false,false,15
lptacc,2,1.693147,1,15.979882,27.056292,true,true,15
contr,3,2.098612,87,12.195692,25.594029,true,false,15
foundin,2,1.693147,4,15.063591,25.504877,true,true,15
evener,2,1.693147,4,15.063591,25.504877,true,true,15
bumber,2,1.693147,5,14.881269,25.196179,true,false,15
thead,2,1.693147,5,14.881269,25.196179,true,false,15
harne,2,1.693147,23,13.494975,22.848979,true,false,15
linner,2,1.693147,27,13.340824,22.587979,true,false,15
unna,3,2.098612,462,10.535302,22.109514,true,false,15
paly,2,1.693147,130,11.797832,19.975465,true,false,15
bld,2,1.693147,172,11.519737,19.504611,true,false,15
pre,30,4.401197,210104,4.417666,19.443021,true,false,15
sing,10,3.302585,48554,5.882576,19.427709,true,false,15
chanel,3,2.098612,2813,8.730667,18.322284,true,false,15
doesn,7,2.94591,57349,5.716101,16.839119,true,false,15
unknowed,1,1.0,0,16.673029,16.673029,false,false,15
leadingo,1,1.0,0,16.673029,16.673029,false,false,15
sealfrom,1,1.0,0,16.673029,16.673029,false,false,15
strust,1,1.0,0,16.673029,16.673029,false,false,15
cocing,1,1.0,0,16.673029,16.673029,false,false,15
tupical,1,1.0,0,16.673029,16.673029,false,false,15
delution,1,1.0,0,16.673029,16.673029,false,false,15
fingding,1,1.0,0,16.673029,16.673029,false,false,15
unbomded,1,1.0,0,16.673029,16.673029,false,false,15
scroud,1,1.0,0,16.673029,16.673029,false,false,15
idgoil,1,1.0,0,16.673029,16.673029,false,false,15
startre,1,1.0,0,16.673029,16.673029,false,false,15
blackanti,1,1.0,0,16.673029,16.673029,false,false,15
anodazlyon,1,1.0,0,16.673029,16.673029,false,false,15
areab,1,1.0,0,16.673029,16.673029,false,false,15
blenable,1,1.0,0,16.673029,16.673029,false,false,15
limitacc,1,1.0,0,16.673029,16.673029,false,false,15
oilm,1,1.0,0,16.673029,16.673029,false,false,15
itemg,1,1.0,0,16.673029,16.673029,false,false,15
leadf,1,1.0,0,16.673029,16.673029,false,false,15
limithpc,1,1.0,0,16.673029,16.673029,false,false,15
schourd,1,1.0,0,16.673029,16.673029,false,false,15
areless,1,1.0,0,16.673029,16.673029,false,false,15
xmissing,1,1.0,0,16.673029,16.673029,false,false,15
materialo,1,1.0,0,16.673029,16.673029,false,false,15
ckrak,1,1.0,0,16.673029,16.673029,false,false,15
mountshave,1,1.0,0,16.673029,16.673029,false,false,15
dirtyon,1,1.0,0,16.673029,16.673029,false,false,15
exhanger,1,1.0,0,16.673029,16.673029,false,false,15
extiter,1,1.0,0,16.673029,16.673029,false,false,15
madealso,1,1.0,0,16.673029,16.673029,false,false,15
repairalreacy,1,1.0,0,16.673029,16.673029,false,false,15
fileon,1,1.0,0,16.673029,16.673029,false,false,15
ignion,1,1.0,1,15.979882,15.979882,true,true,15
dimb,1,1.0,1,15.979882,15.979882,true,true,15
foundon,1,1.0,1,15.979882,15.979882,true,true,15
shealt,1,1.0,1,15.979882,15.979882,true,true,15
grtg,1,1.0,1,15.979882,15.979882,true,true,15
xdent,1,1.0,1,15.979882,15.979882,true,true,15
lnote,1,1.0,1,15.979882,15.979882,true,true,15
paintis,1,1.0,1,15.979882,15.979882,true,true,15
spectical,1,1.0,2,15.574417,15.574417,true,true,15
markso,1,1.0,2,15.574417,15.574417,true,true,15
mounto,1,1.0,2,15.574417,15.574417,true,true,15
visial,1,1.0,2,15.574417,15.574417,true,true,15
bol,2,1.693147,2027,9.058224,15.336906,true,false,15
condiction,1,1.0,3,15.286735,15.286735,true,true,15
covex,1,1.0,3,15.286735,15.286735,true,true,15
clok,1,1.0,3,15.286735,15.286735,true,true,15
onother,1,1.0,3,15.286735,15.286735,true,true,15
tubre,1,1.0,3,15.286735,15.286735,true,true,15
preseved,1,1.0,3,15.286735,15.286735,true,true,15
apox,1,1.0,4,15.063591,15.063591,true,true,15
witin,1,1.0,4,15.063591,15.063591,true,true,15
eair,1,1.0,4,15.063591,15.063591,true,true,15
dirth,1,1.0,4,15.063591,15.063591,true,true,15
sfmc,1,1.0,5,14.881269,14.881269,true,false,15
regul,1,1.0,9,14.370444,14.370444,true,false,15
bal,2,1.693147,4804,8.195617,13.876385,true,false,15
airr,1,1.0,16,13.839816,13.839816,true,false,15
mension,1,1.0,16,13.839816,13.839816,true,false,15
chaper,1,1.0,17,13.782657,13.782657,true,false,15
permi,1,1.0,19,13.677297,13.677297,true,false,15
omdat,1,1.0,19,13.677297,13.677297,true,false,15
enj,1,1.0,25,13.414932,13.414932,true,false,15
compl,1,1.0,30,13.239042,13.239042,true,false,15
spash,1,1.0,34,13.117681,13.117681,true,false,15
seath,1,1.0,54,12.665696,12.665696,true,false,15
achor,1,1.0,58,12.595491,12.595491,true,false,15
pece,1,1.0,74,12.355541,12.355541,true,false,15
raport,1,1.0,74,12.355541,12.355541,true,false,15
dissol,1,1.0,84,12.230378,12.230378,true,false,15
waer,1,1.0,94,12.119152,12.119152,true,false,15
ligt,1,1.0,94,12.119152,12.119152,true,false,15
cicle,1,1.0,115,11.919439,11.919439,true,false,15
erro,1,1.0,119,11.885537,11.885537,true,false,15
eoo,1,1.0,120,11.877238,11.877238,true,false,15
oct,2,1.693147,16737,6.947592,11.763296,true,false,15
scv,1,1.0,156,11.616783,11.616783,true,false,15
dpw,1,1.0,177,11.491245,11.491245,true,false,15
cvv,1,1.0,178,11.485643,11.485643,true,false,15
abh,1,1.0,193,11.405171,11.405171,true,false,15
unl,1,1.0,224,11.256928,11.256928,true,false,15
mfp,1,1.0,266,11.08578,11.08578,true,false,15
onder,1,1.0,416,10.639943,10.639943,true,false,15
sev,1,1.0,456,10.548346,10.548346,true,false,15
shiel,1,1.0,510,10.436659,10.436659,true,false,15
padi,1,1.0,670,10.16426,10.16426,true,false,15
pug,1,1.0,1009,9.755323,9.755323,true,false,15
pant,1,1.0,1596,9.297147,9.297147,true,false,15
boro,1,1.0,1916,9.114512,9.114512,true,false,15
linden,1,1.0,6964,7.824376,7.824376,true,false,15
ec,1,1.0,13860,7.136194,7.136194,true,false,15
sol,1,1.0,14452,7.094372,7.094372,true,false,15
din,1,1.0,15811,7.004504,7.004504,true,false,15
afl,1,1.0,17113,6.925377,6.925377,true,false,15
dec,1,1.0,19073,6.816947,6.816947,true,false,15
manuel,1,1.0,45030,5.957922,5.957922,true,false,15
pro,1,1.0,134154,4.866278,4.866278,true,false,15
cokimg,1,1.0,0,16.673029,16.673029,false,false,12
mentiod,3,2.098612,0,16.673029,34.990223,false,false,10
gla,8,3.079442,498,10.460423,32.212261,true,false,10
unj,3,2.098612,15,13.90044,29.171635,true,false,10
unnep,2,1.693147,0,16.673029,28.229892,false,false,10
outher,2,1.693147,5,14.881269,25.196179,true,false,10
lpy,2,1.693147,6,14.727119,24.93518,true,false,10
strud,2,1.693147,14,13.964979,23.644764,true,false,10
flage,2,1.693147,15,13.90044,23.535491,true,false,10
curle,3,2.098612,425,10.61859,22.284303,true,false,10
foo,5,2.609438,3496,8.513368,22.215106,true,false,10
boxen,2,1.693147,60,12.562155,21.269577,true,false,10
tru,3,2.098612,1169,9.60827,20.164033,true,false,10
xxx,3,2.098612,3858,8.414866,17.65954,true,false,10
mis,3,2.098612,5518,8.057077,16.908681,true,false,10
fffh,1,1.0,0,16.673029,16.673029,false,false,10
unjf,1,1.0,0,16.673029,16.673029,false,false,10
becw,1,1.0,0,16.673029,16.673029,false,false,10
unjml,1,1.0,0,16.673029,16.673029,false,false,10
unkd,1,1.0,0,16.673029,16.673029,false,false,10
trfx,1,1.0,0,16.673029,16.673029,false,false,10
goutching,1,1.0,0,16.673029,16.673029,false,false,10
unnef,1,1.0,0,16.673029,16.673029,false,false,10
hudr,1,1.0,0,16.673029,16.673029,false,false,10
inamm,1,1.0,0,16.673029,16.673029,false,false,10
gemetem,1,1.0,0,16.673029,16.673029,false,false,10
noresm,1,1.0,0,16.673029,16.673029,false,false,10
unjtc,1,1.0,0,16.673029,16.673029,false,false,10
unjk,1,1.0,0,16.673029,16.673029,false,false,10
s,1,1.0,0,16.673029,16.673029,false,false,10
unjj,1,1.0,0,16.673029,16.673029,false,false,10
gretast,1,1.0,0,16.673029,16.673029,false,false,10
unjg,1,1.0,0,16.673029,16.673029,false,false,10
ngrtm,1,1.0,0,16.673029,16.673029,false,false,10
thisthere,1,1.0,0,16.673029,16.673029,false,false,10
plpt,1,1.0,0,16.673029,16.673029,false,false,10
subta,1,1.0,0,16.673029,16.673029,false,false,10
unjl,1,1.0,0,16.673029,16.673029,false,false,10
unjtm,1,1.0,0,16.673029,16.673029,false,false,10
pinpalw,1,1.0,0,16.673029,16.673029,false,false,10
fff,2,1.693147,1014,9.750385,16.508837,true,false,10
fromle,1,1.0,1,15.979882,15.979882,true,true,10
unjh,1,1.0,1,15.979882,15.979882,true,true,10
unlb,1,1.0,1,15.979882,15.979882,true,true,10
unnen,1,1.0,1,15.979882,15.979882,true,true,10
agbp,1,1.0,1,15.979882,15.979882,true,true,10
winor,1,1.0,1,15.979882,15.979882,true,true,10
fwla,1,1.0,1,15.979882,15.979882,true,true,10
hasre,1,1.0,1,15.979882,15.979882,true,true,10
fedac,1,1.0,2,15.574417,15.574417,true,true,10
loo,2,1.693147,2043,9.050365,15.3236,true,false,10
aac,2,1.693147,2177,8.986867,15.216088,true,false,10
smaal,1,1.0,5,14.881269,14.881269,true,false,10
wellis,1,1.0,5,14.881269,14.881269,true,false,10
ount,1,1.0,5,14.881269,14.881269,true,false,10
shoud,1,1.0,5,14.881269,14.881269,true,false,10
gol,2,1.693147,2694,8.773875,14.855462,true,false,10
lwj,1,1.0,6,14.727119,14.727119,true,false,10
eand,1,1.0,7,14.593587,14.593587,true,false,10
andb,1,1.0,8,14.475804,14.475804,true,false,10
mentio,1,1.0,9,14.370444,14.370444,true,false,10
cnote,1,1.0,9,14.370444,14.370444,true,false,10
unnc,1,1.0,11,14.188122,14.188122,true,false,10
higg,1,1.0,12,14.10808,14.10808,true,false,10
lasat,1,1.0,16,13.839816,13.839816,true,false,10
lyg,1,1.0,17,13.782657,13.782657,true,false,10
bothin,1,1.0,21,13.581986,13.581986,true,false,10
oter,1,1.0,21,13.581986,13.581986,true,false,10
confex,1,1.0,21,13.581986,13.581986,true,false,10
eith,1,1.0,24,13.454153,13.454153,true,false,10
aand,1,1.0,27,13.340824,13.340824,true,false,10
wuth,1,1.0,29,13.271832,13.271832,true,false,10
unke,1,1.0,29,13.271832,13.271832,true,false,10
ass,2,1.693147,6980,7.822081,13.243935,true,false,10
erea,1,1.0,30,13.239042,13.239042,true,false,10
metical,1,1.0,31,13.207293,13.207293,true,false,10
ogf,1,1.0,36,13.062111,13.062111,true,false,10
likey,1,1.0,39,12.984149,12.984149,true,false,10
heve,1,1.0,40,12.959457,12.959457,true,false,10
uter,1,1.0,41,12.935359,12.935359,true,false,10
foor,1,1.0,43,12.888839,12.888839,true,false,10
mior,1,1.0,45,12.844388,12.844388,true,false,10
acce,1,1.0,50,12.741203,12.741203,true,false,10
sleath,1,1.0,63,12.514146,12.514146,true,false,10
brais,1,1.0,67,12.453521,12.453521,true,false,10
rosan,1,1.0,80,12.27858,12.27858,true,false,10
shunk,1,1.0,82,12.254188,12.254188,true,false,10
sence,1,1.0,87,12.195692,12.195692,true,false,10
deze,1,1.0,89,12.173219,12.173219,true,false,10
lowe,2,1.693147,13534,7.159995,12.122925,true,false,10
inon,1,1.0,111,11.95453,11.95453,true,false,10
wordt,1,1.0,119,11.885537,11.885537,true,false,10
slechte,1,1.0,119,11.885537,11.885537,true,false,10
oad,1,1.0,128,11.813216,11.813216,true,false,10
onf,1,1.0,134,11.767754,11.767754,true,false,10
heeft,1,1.0,135,11.760374,11.760374,true,false,10
meed,1,1.0,136,11.753048,11.753048,true,false,10
mout,1,1.0,143,11.703216,11.703216,true,false,10
faul,1,1.0,145,11.689422,11.689422,true,false,10
brade,1,1.0,151,11.649148,11.649148,true,false,10
deth,1,1.0,164,11.567083,11.567083,true,false,10
exel,1,1.0,178,11.485643,11.485643,true,false,10
lugh,1,1.0,193,11.405171,11.405171,true,false,10
napp,1,1.0,218,11.283957,11.283957,true,false,10
fef,1,1.0,241,11.184091,11.184091,true,false,10
gole,1,1.0,241,11.184091,11.184091,true,false,10
fron,1,1.0,249,11.151568,11.151568,true,false,10
borst,1,1.0,253,11.135695,11.135695,true,false,10
mutch,1,1.0,282,11.027582,11.027582,true,false,10
sicht,1,1.0,290,10.999706,10.999706,true,false,10
ghb,1,1.0,319,10.904708,10.904708,true,false,10
geen,1,1.0,327,10.880015,10.880015,true,false,10
wich,1,1.0,339,10.844083,10.844083,true,false,10
hane,1,1.0,373,10.748773,10.748773,true,false,10
sth,1,1.0,389,10.706882,10.706882,true,false,10
hasa,1,1.0,434,10.597683,10.597683,true,false,10
ther,1,1.0,481,10.495085,10.495085,true,false,10
senor,1,1.0,523,10.411537,10.411537,true,false,10
alem,1,1.0,551,10.359481,10.359481,true,false,10
beaty,1,1.0,581,10.306558,10.306558,true,false,10
lik,1,1.0,585,10.299709,10.299709,true,false,10
rubi,1,1.0,693,10.130557,10.130557,true,false,10
inti,1,1.0,693,10.130557,10.130557,true,false,10
staat,1,1.0,733,10.07452,10.07452,true,false,10
hase,1,1.0,748,10.05429,10.05429,true,false,10
bij,1,1.0,873,9.899949,9.899949,true,false,10
haro,1,1.0,1207,9.576308,9.576308,true,false,10
lar,1,1.0,1279,9.518414,9.518414,true,false,10
whit,1,1.0,1453,9.390955,9.390955,true,false,10
thad,1,1.0,1691,9.239362,9.239362,true,false,10
wil,1,1.0,3066,8.644574,8.644574,true,false,10
lyn,1,1.0,4271,8.313192,8.313192,true,false,10
som,1,1.0,4303,8.305729,8.305729,true,false,10
lange,1,1.0,7580,7.739629,7.739629,true,false,10
til,1,1.0,7620,7.734366,7.734366,true,false,10
por,1,1.0,10170,7.445733,7.445733,true,false,10
lea,1,1.0,10353,7.427901,7.427901,true,false,10
los,2,1.693147,224678,4.350601,7.366208,true,false,10
aren,1,1.0,11149,7.353834,7.353834,true,false,10
aug,1,1.0,12033,7.277538,7.277538,true,false,10
wit,1,1.0,12583,7.232847,7.232847,true,false,10
aria,1,1.0,13738,7.145035,7.145035,true,false,10
ann,1,1.0,71801,5.491361,5.491361,true,false,10
jan,1,1.0,76601,5.42665,5.42665,true,false,10
didn,1,1.0,86075,5.310043,5.310043,true,false,10
der,1,1.0,98308,5.177158,5.177158,true,false,10
al,1,1.0,207245,4.431367,4.431367,true,false,10
